Iterations;Energies;cond(Ai);cond(Ai-1 @ Ai)
8;560;602.5318209653938;1.608477605685872
9;560;602.5489796344893;1.6097596139485466
10;560;602.5577128812351;1.6103983411774285
11;560;602.562310521969;1.6107306918909228
12;560;602.5647235531036;1.6109093094540528
13;560;602.5659617722927;1.611005187323376
14;560;602.5665881795976;1.6110558576009315
15;560;602.5669046764327;1.6110823728306842
16;560;602.5670656551913;1.611096222869405
17;560;602.5671483376715;1.6111034769523704
18;560;602.5671912384938;1.6111072928094332
19;560;602.5672137046251;1.6111093090318565
20;560;602.5672255621653;1.6111103786227179
21;560;602.567231860607;1.6111109479350925
22;560;602.5672352231758;1.6111112517895967
23;560;602.5672370254013;1.6111114143132703
24;560;602.5672379941788;1.6111115013903392
25;560;602.5672385160829;1.6111115481053886
26;560;602.567238797746;1.6111115731921124
27;560;602.5672389498654;1.6111115866740742
28;560;602.5672390321047;1.6111115939234295
29;560;602.567239076643;1.6111115978242871
30;560;602.5672391007107;1.6111115999232766
31;560;602.5672391137784;1.6111116010538113
1;561;599.1038140535875;1.2760076118029247
2;561;602.3073313982648;1.4401497918950212
3;561;603.6383373260413;1.5278237052711519
4;561;604.2536902313963;1.5729801800778915
5;561;604.532220957167;1.5954291175819255
6;561;604.6735005157759;1.6064925694928833
7;561;604.7406787319986;1.6119887522487226
8;561;604.7733019527715;1.6146558630341452
9;561;604.7894117140218;1.615954550442949
10;561;604.797710938463;1.616601266932544
11;561;604.8021238001405;1.6169375107154353
12;561;604.8044364089358;1.6171180810571921
13;561;604.8056165442332;1.6172149552571835
14;561;604.8062131315576;1.6172661357884646
15;561;604.8065159410112;1.6172929129085902
16;561;604.8066710648727;1.6173068979219019
17;561;604.8067513435434;1.6173142219773
18;561;604.8067932810011;1.6173180743137439
19;561;604.806815366033;1.6173201096521421
20;561;604.8068270732863;1.6173211893042827
21;561;604.8068333118929;1.6173217639315467
22;561;604.8068366500248;1.6173220706016678
23;561;604.8068384417577;1.6173222346201495
24;561;604.8068394058021;1.6173223224927638
25;561;604.8068399252932;1.6173223696316397
26;561;604.8068402056388;1.6173223949440894
27;561;604.8068403570879;1.6173224085474212
28;561;604.8068404388939;1.6173224158609656
29;561;604.8068404831462;1.6173224197966432
30;561;604.8068405070869;1.6173224219138547
31;561;604.8068405200224;1.617322423053909
1;562;601.709428116451;1.2784740302714894
2;562;604.7767165636737;1.4444937505835393
3;562;606.0305743789922;1.5332911340563367
4;562;606.6109880261009;1.5790467498536749
5;562;606.8693530821856;1.6018065586993584
6;562;607.0027902039761;1.613022122077614
7;562;607.0651657158219;1.6185955963050942
8;562;607.0954688296208;1.6213001144653898
9;562;607.1105235032026;1.6226167877486022
10;562;607.1183843656413;1.6232721472653626
11;562;607.1226086199382;1.6236126284310959
12;562;607.1248169506399;1.6237953423946783
13;562;607.1259355178727;1.62389331837224
14;562;607.1264996010187;1.6239450656006196
15;562;607.1267868849277;1.6239721341447277
16;562;607.1269349859248;1.6239862695292644
17;562;607.1270121559621;1.623993671567557
18;562;607.1270527183372;1.62399756457905
19;562;607.1270741879678;1.6239996212789864
20;562;607.1270856118974;1.624000712130363
21;562;607.1270917172825;1.624001292696129
22;562;607.1270949905401;1.624001602515647
23;562;607.1270967496179;1.6240017682075558
24;562;607.1270976967495;1.6240018569718142
25;562;607.1270982073;1.624001904586471
26;562;607.1270984828369;1.6240019301528785
27;562;607.1270986316083;1.6240019438916589
28;562;607.1270987119735;1.6240019512781065
29;562;607.1270987554226;1.6240019552523228
30;562;607.1270987788786;1.6240019573906435
31;562;607.1270987916033;1.624001958541889
1;563;604.4068584457426;1.2811229964382862
2;563;607.3296123969828;1.4491579661132923
3;563;608.5044252583696;1.5391612343460574
4;563;609.0495326678672;1.5855595925015915
5;563;609.2875532466687;1.6086532889662553
6;563;609.4131884814806;1.6200319190883317
7;563;609.4707977780172;1.6256883696458773
8;563;609.4988009955315;1.6284330785554528
9;563;609.5128088263154;1.6297691026694632
10;563;609.5202334462551;1.6304337854463706
11;563;609.5242685454945;1.6307788604397684
12;563;609.5263708833809;1.6309639148762407
13;563;609.5274258195675;1.631063101295603
14;563;609.527955563385;1.631115473441743
15;563;609.528225952811;1.63114286395767
16;563;609.528366116154;1.6311571656090953
17;563;609.5284396063925;1.6311646539304145
18;563;609.5284784527084;1.6311685919702723
19;563;609.528499107739;1.6311706722595376
20;563;609.5285101379908;1.631171775596204
21;563;609.528516048454;1.6311723627145074
22;563;609.5285192211018;1.631172676064256
23;563;609.5285209285258;1.631172843616145
24;563;609.5285218483922;1.6311729333718021
25;563;609.5285223443909;1.6311729815149956
26;563;609.5285226119793;1.6311730073650015
27;563;609.5285227564844;1.63117302125505
28;563;609.5285228339949;1.631173028729284
29;563;609.528522876635;1.6311730327406273
30;563;609.5285228993712;1.6311730349017282
31;563;609.528522911686;1.6311730360653267
1;564;607.1925594860728;1.2839628462754074
2;564;609.9642482690451;1.454156969146614
3;564;611.0591700105538;1.5454522564873914
4;564;611.5691224365738;1.5925389240110064
5;564;611.7869341585705;1.6159905625890536
6;564;611.9049358161035;1.6275437031194075
7;564;611.9578811611387;1.6332890709374448
8;564;611.9836364848975;1.6360768768267229
9;564;611.9966207136272;1.637433674431596
10;564;612.0036182136005;1.6381083870507884
11;564;612.0074673046304;1.6384584244337956
12;564;612.0094643514265;1.6386460221039956
13;564;612.0104552066817;1.6387465307496683
14;564;612.0109497629442;1.6387995877177477
15;564;612.0112024547894;1.6388273316577717
16;564;612.0113340790147;1.6388418159774762
17;564;612.0114034896699;1.6388493991485247
18;564;612.0114403714497;1.6388533867166775
19;564;612.0114600663115;1.6388554929318675
20;564;612.0114706175549;1.638856610043483
21;564;612.0114762832404;1.6388572044543017
22;564;612.0114793307506;1.638857521623082
23;564;612.0114809718301;1.638857691227185
24;564;612.0114818563939;1.6388577820768986
25;564;612.0114823334336;1.6388578308050095
26;564;612.0114825907838;1.6388578569675698
27;564;612.0114827296971;1.6388578710249786
28;564;612.0114828028237;1.6388578786059826
29;564;612.0114828451578;1.6388578826482714
30;564;612.0114828669723;1.6388578848356519
31;564;612.0114828788155;1.6388578860130198
1;565;610.0627076614895;1.287001547079189
2;565;612.6786847584657;1.4595047040955602
3;565;613.6939622450273;1.5521817581322932
4;565;614.1694512167903;1.6000042197483282
5;565;614.3675117601315;1.6238388681391094
6;565;614.4781787071253;1.6355784411687224
7;565;614.5266292747228;1.641418918180838
8;565;614.5502211357647;1.6442528478607163
9;565;614.5622205609159;1.6456318984358171
10;565;614.5688075326817;1.6463173735733683
11;565;614.5724777594803;1.646672753886076
12;565;614.5743727889943;1.646863103490529
13;565;614.5753008128268;1.646965049193546
14;565;614.5757603805273;1.6470188525104004
15;565;614.5759951810496;1.6470469821918747
16;565;614.576118007989;1.647061666045904
17;565;614.5761831288207;1.6470693529117952
18;565;614.576217905443;1.64707339459633
19;565;614.5762365494526;1.647075529321238
20;565;614.5762465678216;1.6470766613724968
21;565;614.5762519589708;1.647077263731057
22;565;614.5762548629228;1.647077585122911
23;565;614.5762564280395;1.64707775697621
24;565;614.5762572719972;1.647077849026905
25;565;614.5762577271425;1.6470778983968755
26;565;614.5762579726863;1.6470779249030152
27;565;614.5762581051227;1.6470779391602104
28;565;614.5762581766562;1.647077946800294
29;565;614.5762582152677;1.6470779509192157
30;565;614.5762582360393;1.6470779531347646
31;565;614.5762582472906;1.6470779543275458
1;566;613.0132381221295;1.2902466032172002
2;566;615.470861765061;1.4652143783648484
3;566;616.4078800486383;1.5593664248901398
4;566;616.8501585233123;1.6079740213532205
5;566;617.0292525831671;1.6322177284657247
6;566;617.1330169087186;1.6441561213026294
7;566;617.1772103688297;1.6500981435870736
8;566;617.1987564590356;1.6529813412848942
9;566;617.2098260040227;1.6543841798079313
10;566;617.2160268917326;1.6550811758617945
11;566;617.2195295955095;1.6554422916353044
12;566;617.2213285132888;1.6556356075833685
13;566;617.2221966595082;1.6557391082211945
14;566;617.2226224859983;1.655793720959583
15;566;617.2228398135454;1.6558222695314222
16;566;617.2229539323915;1.6558371702242924
17;566;617.2230147497743;1.6558449697695736
18;566;617.2230473826687;1.6558490703895552
19;566;617.2230649454906;1.6558512360622537
20;566;617.2230744100175;1.6558523844488944
21;566;617.2230795133485;1.6558529954646608
22;566;617.2230822658893;1.6558533214587394
23;566;617.2230837505367;1.6558534957647055
24;566;617.2230845514509;1.6558535891111383
25;566;617.2230849833435;1.6558536391952912
26;566;617.2230852163041;1.6558536660762129
27;566;617.2230853419906;1.6558536805183988
28;566;617.2230854097791;1.6558536882825177
29;566;617.2230854463483;1.6558536924590468
30;566;617.2230854660376;1.655853694705626
31;566;617.2230854766822;1.655853695915158
1;567;616.0398734855864;1.2937049528777111
2;567;618.3386381414604;1.4712982988126817
3;567;619.199969184985;1.5670218761435963
4;567;619.6108725388224;1.6164657276831287
5;567;619.772116007317;1.64114548425588
6;567;619.8695459075362;1.6532955326363583
7;567;619.9097904323825;1.6593457717556284
8;567;619.92944271194;1.6622814951868377
9;567;619.9396539910567;1.663709710547068
10;567;619.9455014062697;1.6644190107606134
11;567;619.948852249881;1.6647862661697304
12;567;619.9505635858184;1.6649827688037009
13;567;619.9513764790225;1.665087944932702
14;567;619.9517708196844;1.6651434317958203
15;567;619.9519716851952;1.6651724331623217
16;567;619.9520775198702;1.6651875684172643
17;567;619.9521342042495;1.665195489940961
18;567;619.9521647618749;1.665199654332351
19;567;619.9521812695142;1.6652018535232371
20;567;619.952190190093;1.6652030195859455
21;567;619.952195009273;1.6652036400083046
22;567;619.9521976117846;1.6652039709918394
23;567;619.9521990164624;1.6652041479586224
24;567;619.9521997745295;1.665204242739678
25;567;619.9522001819906;1.665204293588328
26;567;619.952200403825;1.665204320858798
27;567;619.9522005222589;1.6652043355165493
28;567;619.9522005867169;1.6652043434150339
29;567;619.952200621336;1.6652043476403458
30;567;619.952200639926;1.66520434992057
31;567;619.9522006500152;1.665204351148134
1;568;619.1381514956087;1.297382857689615
2;568;621.2798264563633;1.477767698526145
3;568;622.0692801751716;1.5751624596970701
4;568;622.4512469394909;1.6254953744535643
5;568;622.5960912451202;1.6506390658259324
6;568;622.6878941596505;1.6630140335688328
7;568;622.7245706957758;1.6691793861731676
8;568;622.7425164947737;1.6721710015866045
9;568;622.751958375664;1.6736262339911445
10;568;622.7574933514519;1.6743486459181016
11;568;622.7607123864224;1.6747224566566465
12;568;622.7623472774175;1.6749223714597168
13;568;622.7631111372683;1.6750293468822413
14;568;622.7634772204599;1.675085773799724
15;568;622.7636631812182;1.6751152627901091
16;568;622.7637614686063;1.6751306507755983
17;568;622.7638143676671;1.6751387037059848
18;568;622.7638430147294;1.6751429368165156
19;568;622.7638585447497;1.6751451721704913
20;568;622.7638669609257;1.6751463573629723
21;568;622.7638715154712;1.6751469878871899
22;568;622.7638739779654;1.6751473242570787
23;568;622.7638753063275;1.675147504154447
24;568;622.7638760258124;1.6751476004132275
25;568;622.7638764107315;1.6751476521119433
26;568;622.7638766193681;1.6751476798529537
27;568;622.7638767342584;1.6751476946910075
28;568;622.7638767949538;1.6751477027021067
29;568;622.7638768276071;1.6751477070059788
30;568;622.7638768451446;1.6751477093232836
31;568;622.7638768546855;1.6751477105706025
1;569;622.3034559681804;1.301285787994254
2;569;624.2922263528745;1.4846325580181488
3;569;625.0149017736243;1.5838010419839874
4;569;625.370993584302;1.635077408832034
5;569;625.5012303501181;1.6607137604701072
6;569;625.588256204106;1.6733273156030863
7;569;625.6218207957656;1.6796148907297115
8;569;625.6382839517606;1.6826658666103582
9;569;625.647063054914;1.6841498055928716
10;569;625.6523352561807;1.6848861598396956
11;569;625.6554469867814;1.6852669522657342
12;569;625.657019108891;1.685470510710033
13;569;625.6577417066583;1.6855794115351406
14;569;625.658083654869;1.6856368461125184
15;569;625.6582568012476;1.6856668580459226
16;569;625.6583485745733;1.6856825171385001
17;569;625.6583981946919;1.6856907112268735
18;569;625.658425181867;1.685695018189159
19;569;625.6584398639777;1.6856972923826241
20;569;625.6584478404552;1.685698498072433
21;569;625.6584521643002;1.6856991394792038
22;569;625.6584545036433;1.6856994816629896
23;569;625.6584557691534;1.6856996645692006
24;569;625.6584564509998;1.6856997625420342
25;569;625.6584568218927;1.6856998150377853
26;569;625.6584570186885;1.6856998432760157
27;569;625.6584571257562;1.6856998584309546
28;569;625.6584571841495;1.6856998665247784
29;569;625.658457212466;1.6856998709746485
30;569;625.658457232129;1.6856998732646362
31;569;625.6584572399953;1.6856998745770664
1;570;625.5310534360841;1.3054183073951406
2;570;627.3736590189601;1.4919014280215523
3;570;628.0359933208127;1.6000210879790446
4;570;628.369913340092;1.6572245061617283
5;570;628.4876790892932;1.6856945758661956
6;570;628.570923405123;1.6997511300229289
7;570;628.6019093834209;1.7069426541254387
8;570;628.6171512484526;1.7103552276057934
9;570;628.6253924316981;1.7119477374053662
10;570;628.6304603412711;1.712691788757521
11;570;628.6334937275453;1.7130450157926889
12;570;628.6350192919114;1.7132158446838213
13;570;628.6357098783657;1.713298718359117
14;570;628.6360326851632;1.7133386264359287
15;570;628.6361955852907;1.71335774735197
16;570;628.6362821438858;1.7133669141195997
17;570;628.6363291396547;1.7133713288564065
18;570;628.6363548059692;1.713373468761528
19;570;628.6363688121247;1.713374513470563
20;570;628.6363764375792;1.7133750270933967
21;570;628.6363805776809;1.7133752813483916
22;570;628.6363828216327;1.7133754079895953
23;570;628.6363840347908;1.7133754714286575
24;570;628.6363846882103;1.7133755034280296
25;570;628.6363850380516;1.7133755196395988
26;570;628.6363852312878;1.713375527816454
27;570;628.6363853352673;1.7133755319974426
28;570;628.6363853895774;1.7133755341652637
29;570;628.6363854165602;1.7133755352985414
30;570;628.6363854380804;1.713375535804109
31;570;628.6363854432973;1.7133755361370602
1;571;628.8161366811788;1.330077300621343
2;571;630.5220045100851;1.5560581693786346
3;571;631.1318178399146;1.6881693730441105
4;571;631.447926895874;1.7585319183228565
5;571;631.5557073394273;1.7938353367039388
6;571;631.6363139679194;1.8113641612865077
