Iterations;Energies;cond(Ai);cond(A0 @ Ai)
19;894;2790.7093584640174;2.469998538992121
20;894;2790.709796180983;2.470000178761269
21;894;2790.710015446613;2.4700010160049954
22;894;2790.710126127832;2.4700014470117018
23;894;2790.710182383401;2.470001670463121
24;894;2790.7102111503323;2.470001787006391
25;894;2790.7102259195353;2.47000184810004
26;894;2790.7102336008247;2.470001880265011
27;894;2790.7102375987115;2.4700018972549644
28;894;2790.7102396438063;2.4700019062566474
29;894;2790.7102407606476;2.4700019110411766
30;894;2790.710241306449;2.470001913582633
31;894;2790.710241590009;2.470001914943637
1;895;2562.8132173547087;1.5822587678041116
2;895;2740.4577462992593;2.0079068164112006
3;895;2833.889067811795;2.2627320001030014
4;895;2880.9233714860093;2.3992542562909125
5;895;2904.1901066246414;2.4701534204974545
6;895;2915.5943892713976;2.505326341367718
7;895;2921.2323165258595;2.523239863491042
8;895;2923.945057899258;2.5319263735301645
9;895;2925.247474573311;2.5361168164372305
10;895;2925.8728424829924;2.5381367149292657
11;895;2926.176174454565;2.53912495813773
12;895;2926.3250369159214;2.5396168686608016
13;895;2926.397912729164;2.5398611536920725
14;895;2926.433204666738;2.539980833598501
15;895;2926.4501871704338;2.5400390178036427
16;895;2926.4583655239526;2.540067346313243
17;895;2926.4623259513;2.5400812409644526
18;895;2926.4642589945047;2.540088124759169
19;895;2926.46521075943;2.5400915717429857
20;895;2926.465683423666;2.5400933155420073
21;895;2926.465920098764;2.540094205957609
22;895;2926.466039517822;2.5400946643693696
23;895;2926.4661001881746;2.540094902051991
24;895;2926.466131199399;2.540095026029671
25;895;2926.4661471127743;2.540095091022753
26;895;2926.4661553879455;2.5400951252453456
27;895;2926.466159694943;2.540095143327765
28;895;2926.4661618947316;2.5400951529091285
29;895;2926.4661630993037;2.5400951579972877
30;895;2926.4661636850856;2.5400951607109272
31;895;2926.4661639887895;2.5400951621564847
1;896;2680.384790844646;1.6045173831056758
2;896;2873.888295261345;2.0524658743382815
3;896;2975.7963099314356;2.3225473072492897
4;896;3027.1195767814584;2.4677642466495904
5;896;3052.490397563915;2.543313038210318
6;896;3064.9259374797443;2.5808275147307853
7;896;3071.0650584203768;2.599943320066653
8;896;3074.0172875749286;2.6092142829677134
9;896;3075.434031762491;2.613686872839658
10;896;3076.114004018962;2.615842802099448
11;896;3076.4436453306503;2.6168976275238185
12;896;3076.605313127927;2.61742269184983
13;896;3076.6844110774364;2.6176834387059276
14;896;3076.7226999727873;2.617811179012091
15;896;3076.7411188352035;2.6178732792488892
16;896;3076.7499864086003;2.617903513356107
17;896;3076.7542793236216;2.617918342439326
18;896;3076.7563739602465;2.617925689222972
19;896;3076.7574049156347;2.6179293681397153
20;896;3076.75791670503;2.6179312293619703
21;896;3076.758172865927;2.6179321798030597
22;896;3076.7583020622124;2.6179326691508362
23;896;3076.758367671805;2.617932922900587
24;896;3076.758401194044;2.617933055262354
25;896;3076.7584183860313;2.6179331246686597
26;896;3076.7584273266834;2.6179331612161976
27;896;3076.7584319795556;2.6179331805166353
28;896;3076.758434352372;2.6179331907572347
29;896;3076.7584356547854;2.6179331961964394
30;896;3076.7584362851694;2.6179331990860293
31;896;3076.758436611796;2.6179332006277347
1;897;2810.2100990194695;1.628896811654115
2;897;3021.6379311722308;2.1017124197151302
3;897;3133.126418223797;2.388955666129182
4;897;3189.296595133131;2.543996229805068
5;897;3217.043569852888;2.6248098410517633
6;897;3230.6418616509695;2.664978575160495
7;897;3237.3457878892186;2.6854580042885474
8;897;3240.5678254285;2.6953920176857427
9;897;3242.1133098951173;2.7001847313134615
10;897;3242.854740578695;2.7024950078987393
11;897;3243.2139793906754;2.7036253830688066
12;897;3243.3900459327447;2.704188067126209
13;897;3243.4761369862363;2.704467493242511
14;897;3243.517792718988;2.7046043795543873
15;897;3243.5378245550082;2.7046709231621593
16;897;3243.547465798305;2.7047033194383046
17;897;3243.5521318099172;2.7047192087565595
18;897;3243.5544077207815;2.704727080866522
19;897;3243.555527487748;2.704731022957126
20;897;3243.556083146756;2.7047330174170314
21;897;3243.5563611527446;2.704734035962508
22;897;3243.5565013091637;2.7047345604239093
23;897;3243.5565724557073;2.704734832394993
24;897;3243.55660879239;2.704734974283067
25;897;3243.556627417796;2.7047350486869473
26;897;3243.556637104778;2.70473508786398
27;897;3243.556642145755;2.704735108581147
28;897;3243.5566447120855;2.7047351195422076
29;897;3243.5566461253193;2.7047351253761924
30;897;3243.556646804994;2.70473512848074
31;897;3243.5566471576512;2.7047351301356968
1;898;2953.9339817315367;1.655683843004742
2;898;3185.6393440826473;2.1563504420887982
3;898;3307.9613587874483;2.4629956226802125
4;898;3369.610772416813;2.6291943802443325
5;898;3400.0417372664747;2.7160021023198513
6;898;3414.951229784058;2.7591963124325862
7;898;3422.2918199619403;2.7812310445468644
8;898;3425.8179007488266;2.7919215166905547
9;898;3427.508387965366;2.7970794936163608
10;898;3428.3190060841043;2.7995658902101748
11;898;3428.711549120946;2.8007824752100796
12;898;3428.903810655203;2.8013880880034914
13;898;3428.9977639401013;2.801688829435829
14;898;3429.0432034252735;2.8018361523049706
15;898;3429.065047266914;2.801907766153843
16;898;3429.075557338378;2.801942629612291
17;898;3429.0806422071096;2.8019597287161253
18;898;3429.0831215755406;2.8019682002411144
19;898;3429.0843410051907;2.8019724426357158
20;898;3429.0849458893163;2.801974589133237
21;898;3429.08524840733;2.8019756854154636
22;898;3429.0854008638794;2.8019762499359864
23;898;3429.085478223868;2.8019765427028442
24;898;3429.0855177200224;2.8019766954580856
25;898;3429.0855379552772;2.8019767755691536
26;898;3429.0855484800572;2.8019768177648166
27;898;3429.085553957559;2.801976840067357
28;898;3429.085556740586;2.801976851884576
29;898;3429.0855582781655;2.801976858164268
30;898;3429.0855590134606;2.8019768615155005
31;898;3429.0855593951346;2.8019768632886417
1;899;3113.4195467726545;1.6852178546505394
2;899;3368.0668752374086;2.217226235522913
3;899;3502.6346036833556;2.545925156232408
4;899;3570.4740649506975;2.724871371901337
5;899;3603.9344105815185;2.8185442945758754
6;899;3620.32122954474;2.8652080442980066
7;899;3628.378958774738;2.8890275610461695
8;899;3632.2473963188368;2.900586361579397
9;899;3634.1010712773273;2.9061636712817807
10;899;3634.989513146019;2.9088522696026016
11;899;3635.419500845501;2.910167834836446
12;899;3635.629963973849;2.9108227365686585
13;899;3635.732750493912;2.9111479513508947
14;899;3635.782439446789;2.9113072568288616
15;899;3635.806317565266;2.9113846919243205
16;899;3635.8178027127224;2.9114223879516015
17;899;3635.8233575352715;2.9114408759969934
18;899;3635.826065141071;2.911450035735528
19;899;3635.827396364898;2.9114546229051013
20;899;3635.828056467628;2.911456943974345
21;899;3635.82838648576;2.911458129480237
22;899;3635.8285527434905;2.911458739996833
23;899;3635.8286370789847;2.9114590566688987
24;899;3635.828680123392;2.9114592219088773
25;899;3635.8287021665024;2.9114593085642193
26;899;3635.828713633058;2.911459354214396
27;899;3635.828719601593;2.911459378345652
28;899;3635.8287226294033;2.911459391133418
29;899;3635.828724308373;2.9114593979269525
30;899;3635.8287251060005;2.911459401557649
31;899;3635.82872551963;2.911459403487891
1;900;3290.755041128503;1.717903061632984
2;900;3571.334223124224;2.285364804169942
3;900;3719.721514997856;2.6392802838197023
4;900;3794.5401179414102;2.832881598644256
5;900;3831.412371220743;2.9344687087264525
6;900;3849.459896359485;2.9851376186266863
7;900;3858.3236833226288;3.011018961724166
8;900;3862.5767734156216;3.0235811969666706
9;900;3864.6136912180054;3.029643150652808
10;900;3865.589472816468;3.032565457451065
11;900;3866.0614658120603;3.033995430256819
12;900;3866.292341366572;3.0347073046300816
13;900;3866.405031218105;3.035060807972511
14;900;3866.45948281395;3.0352339638666557
15;900;3866.485640046414;3.03531812744269
16;900;3866.4982172765126;3.0353590974418547
17;900;3866.504298328171;3.0353791908703
18;900;3866.5072614771784;3.0353891460417737
19;900;3866.508717873288;3.035394131717196
20;900;3866.509439814589;3.035396654555952
21;900;3866.509800638801;3.035397943220849
22;900;3866.50998236583;3.0353986069241725
23;900;3866.5100745232085;3.0353989512043222
24;900;3866.5101215492264;3.035399130893103
25;900;3866.5101456224534;3.0353992251273954
26;900;3866.5101581471085;3.0353992747663585
27;900;3866.510164668085;3.035399301009074
28;900;3866.510167971119;3.03539931492605
29;900;3866.5101698086246;3.0353993222993383
30;900;3866.5101706762857;3.035399326261598
31;900;3866.510171127223;3.0353993283403304
1;901;3488.24668947542;1.7542242706532476
2;901;3798.06678934056;2.3620176695848554
3;901;3961.997442031461;2.7449528218289836
4;901;4044.654258842969;2.9555188457796713
5;901;4085.3535767652756;3.0662946238772415
6;901;4105.25993748285;3.121620599313992
7;901;4115.025985884632;3.149901281386562
8;901;4119.709438280796;3.163631615962731
9;901;4121.951246003446;3.1702578278664144
10;901;4123.024627466347;3.1734522527777247
11;901;4123.543541578626;3.175015441406991
12;901;4123.797213918778;3.175793656223437
13;901;4123.920961772249;3.1761800996049887
14;901;4123.980729696107;3.176369383046313
15;901;4124.009430098819;3.176461381172415
16;901;4124.023225563735;3.1765061632263323
17;901;4124.029893524309;3.176528125895528
18;901;4124.033141678467;3.1765390072453674
19;901;4124.034737705344;3.176544456957747
20;901;4124.0355286527865;3.176547214763872
21;901;4124.035923873146;3.1765486235343943
22;901;4124.036122882876;3.176549349159315
23;901;4124.036223787166;3.1765497255989796
24;901;4124.036275269535;3.1765499220758575
25;901;4124.036301617092;3.176550025147079
26;901;4124.036315328913;3.1765500794521775
27;901;4124.036322470043;3.176550108155661
28;901;4124.036326081957;3.1765501233699283
29;901;4124.036328098478;3.1765501314461138
30;901;4124.036329045995;3.176550135771784
31;901;4124.036329538285;3.1765501380576935
1;902;3708.3843139442624;1.7947673403573998
2;902;4051.029470511327;2.448726353482634
3;902;4232.340420113012;2.865294809973865
4;902;4323.742178709033;3.0956482102223473
5;902;4368.704834841034;3.2171761966726162
6;902;4390.676886979662;3.2779605349874013
7;902;4401.445859482514;3.3090558489141215
8;902;4406.607433575675;3.3241569863746623
9;902;4409.076712609016;3.331445481562136
10;902;4410.258381800519;3.334959320345224
11;902;4410.8293367371;3.3366788854152953
12;902;4411.108291851238;3.3375349766455606
13;902;4411.244302758559;3.3379600880740057
14;902;4411.309964857497;3.3381683031941707
15;902;4411.341483854185;3.338269497806965
16;902;4411.356629084534;3.338318754573082
17;902;4411.363947233997;3.3383429113427594
18;902;4411.3675111536195;3.3383548798750917
19;902;4411.369261933574;3.3383608742515927
20;902;4411.3701294061675;3.338363907865063
21;902;4411.370562802716;3.3383654576640263
22;902;4411.370781014854;3.338366255989415
23;902;4411.370891647734;3.3383666701916352
24;902;4411.370948094581;3.338366886384465
25;902;4411.370976979306;3.338366999809682
26;902;4411.370992016343;3.338367059581893
27;902;4411.370999851596;3.3383670911943515
28;902;4411.371003810656;3.338367107935336
29;902;4411.371006027902;3.3383671168388713
30;902;4411.3710070644365;3.338367121582526
31;902;4411.371007604592;3.3383671241131343
1;903;3953.760104237484;1.8402460354616867
2;903;4332.980691701937;2.547407698073887
3;903;4533.543682083359;3.0032605791820313
4;903;4634.599611230461;3.2568867198632216
5;903;4684.2601663764335;3.3911056117165823
6;903;4708.501850571183;3.458343969023592
7;903;4720.373380589258;3.4927705341914805
8;903;4726.060254122803;3.5094947610148592
9;903;4728.779260166345;3.517567568678906
10;903;4730.079729814725;3.521459704053063
11;903;4730.707761391218;3.5233644816102263
12;903;4731.01444980883;3.5243128124941663
13;903;4731.163913851359;3.5247837238138913
14;903;4731.236040906344;3.525014361825534
15;903;4731.270650339989;3.5251264486425478
16;903;4731.287275071095;3.525181005045094
17;903;4731.295305850332;3.5252077604085845
18;903;4731.299215940361;3.5252210164999513
19;903;4731.301136471292;3.5252276560060207
20;903;4731.30208796138;3.5252310162576785
21;903;4731.302563321183;3.5252327331139948
22;903;4731.302802673742;3.525233617551195
23;903;4731.302924035264;3.525234076481332
24;903;4731.302985966292;3.5252343160428437
25;903;4731.303017659822;3.5252344417625
26;903;4731.303034166572;3.525234507979902
27;903;4731.303042773455;3.525234542992543
28;903;4731.303047117274;3.5252345615878102
29;903;4731.303049559059;3.5252345714800097
30;903;4731.303050695178;3.5252345767503077
31;903;4731.30305128935;3.5252345795365807
1;904;4226.910894223339;1.8915376764090397
2;904;4646.410112986623;2.6604700482649317
3;904;4867.988526212314;3.1626028073109023
4;904;4979.530176713939;3.4438543511947777
5;904;5034.281468099933;3.593196447443705
6;904;5060.973733259691;3.6681408950793193
7;904;5074.036944048924;3.706549208203788
8;904;5080.291187989929;3.725214365079005
9;904;5083.279693419368;3.7342252596190986
10;904;5084.708272453856;3.7385698993034335
11;904;5085.39784218813;3.7406962322884922
12;904;5085.73444511393;3.741754905687417
13;904;5085.898425805213;3.7422806056301057
14;904;5085.97752821843;3.7425380667393733
15;904;5086.015470850428;3.7426631827418393
16;904;5086.033690811677;3.7427240783487923
17;904;5086.042489959351;3.7427539420108467
18;904;5086.046773450983;3.7427687382796937
19;904;5086.048877247657;3.7427761494191967
20;904;5086.049919565465;3.74277990045852
21;904;5086.050440370826;3.742781817033091
22;904;5086.050702663353;3.7427828045188973
23;904;5086.050835694325;3.742783316926308
24;904;5086.050903606197;3.7427835845291115
25;904;5086.0509383707185;3.7427837249265403
26;904;5086.050956487098;3.7427837989150126
27;904;5086.050965942643;3.7427838380446747
28;904;5086.050970712119;3.7427838587888522
29;904;5086.050973402611;3.742783869836881
30;904;5086.050974649835;3.7427838757054834
31;904;5086.05097530321;3.7427838788257413
1;905;4530.041389253368;1.949731053127039
2;905;4993.102833437896;2.790973737292181
3;905;5237.114020930674;3.3481473526648835
4;905;5359.765261642449;3.6625286870504854
5;905;5419.89429064231;3.830085693201957
6;905;5449.163347577135;3.9143318959705677
7;905;5463.481858467016;3.9575521491100893
8;905;5470.333308106016;3.978564131310477
9;905;5473.605214864509;3.9887095421692345
10;905;5475.168398307269;3.993601488657862
11;905;5475.922626774497;3.995995808443047
12;905;5476.2906903180165;3.99718795311283
13;905;5476.469949963366;3.9977799259567357
14;905;5476.556394381617;3.998069831688541
15;905;5476.597844046805;3.9982107069562622
16;905;5476.617741884592;3.9982792698229397
17;905;5476.627349278554;3.9983128928694915
18;905;5476.632025823018;3.9983295518710764
19;905;5476.634322785985;3.998337896398473
20;905;5476.63546102631;3.9983421200668445
21;905;5476.63602994868;3.9983442783685392
22;905;5476.636316599587;3.9983453904870196
23;905;5476.636462064759;3.998345967618407
24;905;5476.636536372831;3.9983462690201352
25;905;5476.636574432277;3.998346427224875
26;905;5476.636594281848;3.9983465105915386
27;905;5476.636604653237;3.9983465546964343
28;905;5476.63660988553;3.998346578034475
29;905;5476.636612844536;3.9983465904825555
30;905;5476.636614212279;3.998346597155094
31;905;5476.63661493443;3.998346600656399
1;906;4864.572577609838;2.0161916909213446
2;906;5373.464155953329;2.942856272079791
3;906;5640.617046778565;3.5661852568675925
4;906;5774.60079723744;3.9207552879338587
5;906;5840.194703336759;4.1105149923197795
6;906;5872.066095492179;4.20612715694342
7;906;5887.656352799382;4.255235055054058
8;906;5895.112346542266;4.279120167512137
9;906;5898.67082830831;4.29065487479668
10;906;5900.369994815083;4.296217106881004
11;906;5901.1895668439765;4.298939648259422
12;906;5901.589479600822;4.3002952696607695
13;906;5901.784229819065;4.300968414148
